<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTG,D,20130220,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20130221,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20130222,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20130225,000000,0.03,0.03,0.03,0.03,10300,0
BTG,D,20130226,000000,0.03,0.03,0.03,0.03,800,0
BTG,D,20130227,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20130228,000000,0.03,0.03,0.03,0.03,600,0
BTG,D,20130301,000000,0.03,0.04,0.03,0.04,4389681,0
BTG,D,20130304,000000,0.04,0.04,0.04,0.04,210619,0
BTG,D,20130305,000000,0.03,0.04,0.03,0.04,260000,0
BTG,D,20130306,000000,0.04,0.04,0.04,0.04,40600,0
BTG,D,20130307,000000,0.04,0.04,0.04,0.04,20300,0
BTG,D,20130308,000000,0.04,0.04,0.04,0.04,32000,0
BTG,D,20130311,000000,0.04,0.04,0.04,0.04,25700,0
BTG,D,20130312,000000,0.04,0.04,0.04,0.04,20500,0
BTG,D,20130313,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130314,000000,0.04,0.04,0.04,0.04,20800,0
BTG,D,20130315,000000,0.04,0.04,0.04,0.04,20300,0
BTG,D,20130318,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130319,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130320,000000,0.03,0.04,0.03,0.04,3314346,0
BTG,D,20130321,000000,0.04,0.04,0.04,0.04,1024500,0
BTG,D,20130322,000000,0.04,0.05,0.04,0.05,586107,0
BTG,D,20130325,000000,0.04,0.05,0.04,0.05,75190,0
BTG,D,20130326,000000,0.04,0.05,0.04,0.05,77215,0
BTG,D,20130327,000000,0.05,0.05,0.05,0.05,40200,0
BTG,D,20130328,000000,0.05,0.05,0.04,0.04,308240,0
BTG,D,20130402,000000,0.04,0.04,0.04,0.04,140000,0
BTG,D,20130403,000000,0.04,0.04,0.04,0.04,200,0
BTG,D,20130404,000000,0.04,0.04,0.04,0.04,371611,0
BTG,D,20130408,000000,0.04,0.04,0.04,0.04,24089,0
BTG,D,20130409,000000,0.04,0.04,0.04,0.04,20400,0
BTG,D,20130410,000000,0.04,0.04,0.04,0.04,25349,0
BTG,D,20130411,000000,0.04,0.04,0.04,0.04,3262,0
BTG,D,20130412,000000,0.04,0.04,0.04,0.04,36938,0
BTG,D,20130415,000000,0.04,0.04,0.04,0.04,4,0
BTG,D,20130417,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130418,000000,0.04,0.04,0.04,0.04,4,0
BTG,D,20130419,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130422,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130423,000000,0.04,0.04,0.04,0.04,5,0
BTG,D,20130424,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130425,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130430,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130502,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130506,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130507,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130508,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130509,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130510,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20130513,000000,0.03,0.04,0.03,0.04,2,0
BTG,D,20130514,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130515,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130516,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130517,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130520,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130521,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130522,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130523,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130524,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130527,000000,0.04,0.04,0.04,0.04,3,0
BTG,D,20130528,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130529,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130531,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130603,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130604,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130605,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130606,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130607,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130610,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130611,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130612,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130613,000000,0.04,0.04,0.04,0.04,1,0
BTG,D,20130614,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130617,000000,0.03,0.03,0.03,0.03,12,0
BTG,D,20130618,000000,0.03,0.04,0.03,0.04,7,0
BTG,D,20130619,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130620,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130621,000000,0.04,0.04,0.03,0.03,8,0
BTG,D,20130624,000000,0.03,0.04,0.03,0.04,6,0
BTG,D,20130625,000000,0.04,0.04,0.04,0.04,4,0
BTG,D,20130626,000000,0.04,0.04,0.04,0.04,4,0
BTG,D,20130627,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130628,000000,0.04,0.04,0.04,0.04,2,0
BTG,D,20130701,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130702,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130703,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130704,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130705,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130709,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130711,000000,0.04,0.04,0.04,0.04,400,0
BTG,D,20130712,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130715,000000,0.04,0.04,0.03,0.04,23900,0
BTG,D,20130716,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130717,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20130718,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130719,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130722,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130723,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130724,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130725,000000,0.04,0.04,0.03,0.04,67783,0
BTG,D,20130726,000000,0.04,0.04,0.04,0.04,200,0
BTG,D,20130729,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130730,000000,0.04,0.04,0.04,0.04,450,0
BTG,D,20130731,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130801,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130802,000000,0.04,0.04,0.03,0.04,30300,0
BTG,D,20130805,000000,0.03,0.04,0.03,0.04,71500,0
BTG,D,20130806,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130807,000000,0.04,0.04,0.04,0.04,400,0
BTG,D,20130808,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130809,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130812,000000,0.04,0.04,0.04,0.04,600,0
BTG,D,20130813,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130814,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130816,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130819,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130820,000000,0.04,0.04,0.03,0.04,11500,0
BTG,D,20130821,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130822,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130823,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130826,000000,0.04,0.04,0.03,0.04,40300,0
BTG,D,20130827,000000,0.04,0.04,0.04,0.04,600,0
BTG,D,20130828,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130829,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130830,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130902,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130903,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130904,000000,0.04,0.04,0.03,0.04,13300,0
BTG,D,20130905,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130906,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130909,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130910,000000,0.04,0.04,0.04,0.04,256,0
BTG,D,20130911,000000,0.04,0.04,0.03,0.04,237824,0
BTG,D,20130912,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130913,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130916,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130917,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130918,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20130919,000000,0.03,0.04,0.03,0.04,404045,0
BTG,D,20130920,000000,0.04,0.04,0.03,0.04,110500,0
BTG,D,20130923,000000,0.04,0.04,0.03,0.03,65500,0
BTG,D,20130924,000000,0.03,0.04,0.03,0.04,40500,0
BTG,D,20130925,000000,0.04,0.04,0.03,0.04,110300,0
BTG,D,20130926,000000,0.04,0.04,0.04,0.04,300,0
BTG,D,20130927,000000,0.04,0.04,0.03,0.03,41510,0
BTG,D,20130930,000000,0.03,0.03,0.03,0.03,68343,0
BTG,D,20131001,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20131002,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20131003,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20131004,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20131007,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20131008,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20131009,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20131010,000000,0.03,0.03,0.03,0.03,3937,0
BTG,D,20131018,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131024,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20131025,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20131028,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131029,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131030,000000,0.03,0.03,0.03,0.03,700,0
BTG,D,20131031,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131104,000000,0.03,0.03,0.03,0.03,37033,0
BTG,D,20131105,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131106,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131107,000000,0.03,0.03,0.03,0.03,2467,0
BTG,D,20131108,000000,0.03,0.03,0.03,0.03,20000,0
BTG,D,20131112,000000,0.03,0.03,0.03,0.03,3340,0
BTG,D,20131114,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20131115,000000,0.03,0.03,0.03,0.03,4132,0
BTG,D,20131120,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131121,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20131122,000000,0.03,0.03,0.03,0.03,30666,0
BTG,D,20131125,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131126,000000,0.03,0.03,0.03,0.03,2900,0
BTG,D,20131127,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131128,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131129,000000,0.03,0.03,0.03,0.03,200,0
BTG,D,20131202,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131203,000000,0.03,0.03,0.03,0.03,11700,0
BTG,D,20131204,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131205,000000,0.03,0.03,0.03,0.03,11800,0
BTG,D,20131206,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131209,000000,0.03,0.03,0.03,0.03,5300,0
BTG,D,20131210,000000,0.03,0.03,0.03,0.03,10000,0
BTG,D,20131211,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131212,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131213,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20131216,000000,0.03,0.03,0.03,0.03,200000,0
BTG,D,20131217,000000,0.03,0.03,0.03,0.03,21934,0
BTG,D,20131218,000000,0.03,0.03,0.02,0.02,10300,0
BTG,D,20131219,000000,0.02,0.02,0.02,0.02,9931,0
BTG,D,20131220,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20131223,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20131227,000000,0.02,0.02,0.02,0.02,300,0
BTG,D,20131230,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20140102,000000,0.02,0.02,0.02,0.02,2,0
BTG,D,20140103,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140107,000000,0.02,0.02,0.02,0.02,2,0
BTG,D,20140108,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140109,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140110,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140113,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140114,000000,0.02,0.02,0.02,0.02,5,0
BTG,D,20140115,000000,0.02,0.03,0.02,0.03,7,0
BTG,D,20140116,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140117,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140120,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140121,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140122,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140123,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140124,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140127,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140128,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140129,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140130,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140131,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140203,000000,0.03,0.03,0.03,0.03,4,0
BTG,D,20140204,000000,0.03,0.03,0.03,0.03,4,0
BTG,D,20140205,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140206,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140207,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140210,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140211,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140212,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140213,000000,0.02,0.02,0.02,0.02,1847499,0
BTG,D,20140214,000000,0.02,0.02,0.02,0.02,9,0
BTG,D,20140217,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140218,000000,0.03,0.03,0.03,0.03,8,0
BTG,D,20140219,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140220,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140221,000000,0.03,0.03,0.03,0.03,3,0
BTG,D,20140224,000000,0.03,0.03,0.03,0.03,1,0
BTG,D,20140225,000000,0.03,0.03,0.03,0.03,2,0
BTG,D,20140226,000000,0.03,0.03,0.02,0.02,5,0
BTG,D,20140227,000000,0.02,0.02,0.02,0.02,6,0
BTG,D,20140228,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140303,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140304,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140305,000000,0.02,0.02,0.02,0.02,6,0
BTG,D,20140306,000000,0.02,0.02,0.02,0.02,2,0
BTG,D,20140307,000000,0.02,0.02,0.02,0.02,10,0
BTG,D,20140310,000000,0.02,0.02,0.02,0.02,2,0
BTG,D,20140311,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140312,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140313,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140314,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140317,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140318,000000,0.02,0.02,0.02,0.02,5,0
BTG,D,20140319,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140320,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140321,000000,0.02,0.02,0.02,0.02,4,0
BTG,D,20140324,000000,0.01,0.01,0.01,0.01,2,0
BTG,D,20140327,000000,0.02,0.02,0.02,0.02,3,0
BTG,D,20140328,000000,0.02,0.03,0.02,0.03,2,0
BTG,D,20140331,000000,0.02,0.02,0.02,0.02,3,0
BTG,D,20140401,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140403,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140408,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140410,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140411,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140414,000000,0.02,0.02,0.02,0.02,1,0
BTG,D,20140415,000000,0.02,0.02,0.02,0.02,3,0
BTG,D,20140428,000000,0.02,0.02,0.02,0.02,3,0
BTG,D,20140505,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140506,000000,0.02,0.02,0.02,0.02,19998,0
BTG,D,20140509,000000,0.02,0.02,0.02,0.02,150000,0
BTG,D,20140512,000000,0.02,0.02,0.02,0.02,150300,0
BTG,D,20140513,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140514,000000,0.02,0.02,0.01,0.01,501,0
BTG,D,20140515,000000,0.02,0.02,0.02,0.02,10,0
BTG,D,20140516,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140519,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140520,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140521,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140522,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140523,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140526,000000,0.02,0.02,0.02,0.02,300,0
BTG,D,20140527,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20140528,000000,0.02,0.02,0.02,0.02,700,0
BTG,D,20140529,000000,0.02,0.02,0.02,0.02,75550,0
BTG,D,20140530,000000,0.02,0.02,0.02,0.02,800,0
BTG,D,20140602,000000,0.02,0.02,0.02,0.02,359855,0
BTG,D,20140603,000000,0.02,0.02,0.02,0.02,179559,0
BTG,D,20140604,000000,0.02,0.02,0.02,0.02,441,0
BTG,D,20140606,000000,0.02,0.02,0.02,0.02,82259,0
BTG,D,20140610,000000,0.02,0.02,0.02,0.02,580,0
BTG,D,20140611,000000,0.01,0.01,0.01,0.01,3000,0
BTG,D,20140612,000000,0.02,0.02,0.02,0.02,5000,0
BTG,D,20140819,000000,0.02,0.02,0.02,0.02,2000,0
BTG,D,20141023,000000,0.02,0.02,0.02,0.02,800,0
BTG,D,20141103,000000,0.02,0.02,0.02,0.02,40000,0
BTG,D,20141105,000000,0.01,0.01,0.01,0.01,5733,0
BTG,D,20141107,000000,0.01,0.01,0.01,0.01,1000,0
BTG,D,20141110,000000,0.01,0.01,0.01,0.01,27340,0
BTG,D,20141113,000000,0.01,0.01,0.01,0.01,3000,0
BTG,D,20141114,000000,0.01,0.01,0.01,0.01,1000,0
BTG,D,20141121,000000,0.01,0.01,0.01,0.01,1000,0
BTG,D,20141124,000000,0.01,0.01,0.01,0.01,1000,0
BTG,D,20141128,000000,0.01,0.01,0.01,0.01,17341,0
BTG,D,20141209,000000,0.01,0.01,0.01,0.01,200000,0
BTG,D,20141216,000000,0.01,0.01,0.01,0.01,4500,0
BTG,D,20141219,000000,0.01,0.01,0.01,0.01,140000,0
BTG,D,20141222,000000,0.01,0.01,0.01,0.01,250000,0
BTG,D,20141230,000000,0.01,0.01,0.01,0.01,102500,0
BTG,D,20150112,000000,0.01,0.01,0.01,0.01,12850,0
BTG,D,20150119,000000,0.02,0.02,0.02,0.02,4250,0
BTG,D,20150203,000000,0.01,0.01,0.01,0.01,1815,0
BTG,D,20150218,000000,0.02,0.02,0.02,0.02,2851,0
BTG,D,20150224,000000,0.01,0.01,0.01,0.01,505408,0
BTG,D,20150303,000000,0.01,0.01,0.01,0.01,197200,0
BTG,D,20150306,000000,0.01,0.01,0.01,0.01,518557,0
BTG,D,20150309,000000,0.01,0.01,0.01,0.01,401595,0
BTG,D,20150312,000000,0.01,0.01,0.01,0.01,250000,0
BTG,D,20150316,000000,0.02,0.03,0.02,0.03,2721593,0
BTG,D,20150317,000000,0.02,0.03,0.02,0.03,2529703,0
BTG,D,20150318,000000,0.03,0.03,0.03,0.03,2597920,0
BTG,D,20150319,000000,0.03,0.03,0.03,0.03,1820300,0
BTG,D,20150320,000000,0.03,0.03,0.03,0.03,499302,0
BTG,D,20150323,000000,0.03,0.03,0.03,0.03,1418,0
BTG,D,20150324,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20150325,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20150326,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150327,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150330,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150331,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150401,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20150402,000000,0.03,0.03,0.03,0.03,200,0
BTG,D,20150407,000000,0.03,0.03,0.03,0.03,813903,0
BTG,D,20150408,000000,0.03,0.04,0.03,0.04,4986400,0
BTG,D,20150409,000000,0.04,0.04,0.04,0.04,8182297,0
BTG,D,20150410,000000,0.04,0.04,0.04,0.04,4789500,0
BTG,D,20150413,000000,0.04,0.04,0.04,0.04,176709,0
BTG,D,20150414,000000,0.04,0.04,0.04,0.04,195000,0
BTG,D,20150415,000000,0.03,0.03,0.03,0.03,1108845,0
BTG,D,20150416,000000,0.03,0.03,0.03,0.03,62042,0
BTG,D,20150417,000000,0.02,0.02,0.02,0.02,3027245,0
BTG,D,20150420,000000,0.02,0.02,0.02,0.02,10000,0
BTG,D,20150421,000000,0.02,0.02,0.02,0.02,50000,0
BTG,D,20150422,000000,0.02,0.02,0.02,0.02,92883,0
BTG,D,20150423,000000,0.02,0.02,0.02,0.02,45000,0
BTG,D,20150424,000000,0.02,0.02,0.02,0.02,15000,0
BTG,D,20150427,000000,0.01,0.01,0.01,0.01,1000,0
BTG,D,20150429,000000,0.02,0.02,0.02,0.02,10000,0
BTG,D,20150430,000000,0.02,0.02,0.02,0.02,3000,0
BTG,D,20150504,000000,0.02,0.02,0.02,0.02,50000,0
BTG,D,20150505,000000,0.02,0.02,0.02,0.02,1050485,0
BTG,D,20150506,000000,0.02,0.03,0.02,0.03,578432,0
BTG,D,20150507,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20150508,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20150511,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20150512,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20150513,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150514,000000,0.03,0.03,0.02,0.02,2400,0
BTG,D,20150515,000000,0.02,0.02,0.02,0.02,151000,0
BTG,D,20150518,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150519,000000,0.02,0.02,0.02,0.02,72715,0
BTG,D,20150520,000000,0.02,0.02,0.02,0.02,20000,0
BTG,D,20150525,000000,0.02,0.02,0.02,0.02,40000,0
BTG,D,20150529,000000,0.02,0.02,0.02,0.02,37500,0
BTG,D,20150601,000000,0.02,0.02,0.02,0.02,66400,0
BTG,D,20150608,000000,0.02,0.02,0.02,0.02,53000,0
BTG,D,20150609,000000,0.02,0.02,0.02,0.02,7600,0
BTG,D,20150610,000000,0.02,0.02,0.02,0.02,18500,0
BTG,D,20150611,000000,0.03,0.03,0.03,0.03,350,0
BTG,D,20150612,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20150615,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150616,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150617,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150618,000000,0.03,0.03,0.03,0.03,300,0
BTG,D,20150619,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150622,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150623,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150624,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20150625,000000,0.03,0.03,0.02,0.02,5000,0
BTG,D,20150626,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20150629,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20150701,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150702,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150703,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150708,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150710,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150713,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20150714,000000,0.03,0.03,0.03,0.03,150,0
BTG,D,20150715,000000,0.03,0.03,0.02,0.02,50948,0
BTG,D,20150717,000000,0.02,0.02,0.02,0.02,3550,0
BTG,D,20150720,000000,0.02,0.02,0.02,0.02,600,0
BTG,D,20150722,000000,0.02,0.02,0.02,0.02,45850,0
BTG,D,20150723,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20150724,000000,0.02,0.02,0.02,0.02,157873,0
BTG,D,20150727,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150728,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150729,000000,0.02,0.02,0.02,0.02,84610,0
BTG,D,20150730,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150731,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150810,000000,0.02,0.02,0.02,0.02,5000,0
BTG,D,20150811,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150812,000000,0.02,0.02,0.02,0.02,4500,0
BTG,D,20150813,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150814,000000,0.02,0.02,0.02,0.02,2500,0
BTG,D,20150817,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150818,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150819,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150820,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150821,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150826,000000,0.02,0.02,0.02,0.02,250,0
BTG,D,20150827,000000,0.02,0.02,0.01,0.01,501,0
BTG,D,20150901,000000,0.01,0.01,0.01,0.01,250,0
BTG,D,20150902,000000,0.01,0.01,0.01,0.01,500,0
BTG,D,20150903,000000,0.01,0.01,0.01,0.01,500,0
BTG,D,20150904,000000,0.01,0.01,0.01,0.01,500,0
BTG,D,20150907,000000,0.01,0.01,0.01,0.01,500,0
BTG,D,20150908,000000,0.01,0.01,0.01,0.01,500,0
BTG,D,20150909,000000,0.01,0.01,0.01,0.01,2000,0
BTG,D,20150915,000000,0.02,0.02,0.02,0.02,39000,0
BTG,D,20150916,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20150917,000000,0.01,0.01,0.01,0.01,68451,0
